model,seed,metric,metric_group,target_condition,n_source,n_source_clusters,n_target,source_bootstrap_unit,target_bootstrap_unit,n_boot_requested,n_boot_valid,source_performance,source_ci_low,source_ci_high,target_performance,target_ci_low,target_ci_high,degradation,degradation_ci_low,degradation_ci_high,tau,epsilon,tac_decision,etc_decision,joint_region,source_file,target_file
DenseNet121,4236551057,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6157407407407407,0.5459045969546078,0.6797385620915033,0.7213114754098361,0.6238532110091743,0.8062015503875969,-0.10557073466909539,-0.21695700025165673,0.008412441013684074,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6412213740458015,0.5684181765890135,0.7055702917771883,0.672,0.5691056910569106,0.7605633802816901,-0.030778625954198557,-0.14424793512064193,0.0905472443271735,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6419753086419753,0.5673345547718757,0.7083355831533478,0.7761194029850746,0.6929133858267716,0.8472222222222222,-0.13414409434309937,-0.2371556683836478,-0.028263032883233886,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6336633663366337,0.5623579994344926,0.6970387243735763,0.7086614173228346,0.6153846153846154,0.7931105728127671,-0.07499805098620094,-0.18339584346690718,0.03977109829222946,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6178010471204188,0.5445285959793773,0.6829301612688258,0.6929133858267716,0.5981308411214953,0.7801418439716312,-0.07511233870635281,-0.18682805044233328,0.04082550262139157,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6124401913875598,0.5382830626450116,0.6802450919267911,0.7851851851851852,0.703125,0.8588976718577945,-0.17274499379762542,-0.2772799033948883,-0.06799732385268834,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6385224274406333,0.5636844050258684,0.7037037037037037,0.8201438848920863,0.7477924066135947,0.8831168831168831,-0.18162145745145308,-0.27694942457849464,-0.08394975394975404,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6307277628032345,0.5536723163841808,0.6984942655863047,0.8368794326241135,0.7669172932330827,0.8974358974358975,-0.20615166982087896,-0.30155733652880273,-0.1087183834123502,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6419753086419753,0.5699475029734644,0.7064034133965932,0.8551724137931035,0.7878668575518969,0.9125,-0.21319710515112822,-0.30450344885276687,-0.12233657421809085,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
EfficientNetV2B0,3368960919,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6138107416879796,0.539872431590223,0.6809668808357215,0.8428571428571429,0.7716535433070866,0.9041095890410958,-0.2290464011691633,-0.32557396699922214,-0.13352931850529842,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv
EfficientNetV2B0,4236551057,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6124661246612466,0.5361859938085999,0.6795580110497238,0.8088235294117647,0.7301587301587301,0.8758169934640523,-0.1963574047505181,-0.2973671384635275,-0.09492348411879642,0.7,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv
VGG16,347535239,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6423357664233577,0.5722375668870003,0.7041564792176039,0.7703703703703704,0.6829268292682927,0.8435427295918367,-0.12803460394701272,-0.22835623563017735,-0.02222139722793844,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed347535239_20260723T064731Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed347535239_20260723T064731Z.csv
VGG16,780568470,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6440677966101694,0.5742539312754804,0.7058823529411765,0.736,0.6422018348623854,0.8181818181818182,-0.09193220338983055,-0.2010043600720678,0.021380518279820487,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed780568470_20260723T064823Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed780568470_20260723T064823Z.csv
VGG16,1431725881,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6084788029925187,0.533678756476684,0.6778042959427207,0.7107438016528925,0.6111111111111112,0.7941176470588235,-0.10226499866037386,-0.21714974846817992,0.01852794453194915,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed1431725881_20260723T064744Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed1431725881_20260723T064744Z.csv
VGG16,3368960919,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6265664160401002,0.5542839931153184,0.6917990884454298,0.7049180327868853,0.6055045871559633,0.7910447761194029,-0.07835161674678504,-0.19221283636788572,0.03847918555427893,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,f1,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5939675174013921,0.5196078431372549,0.6609442060085837,0.7669172932330827,0.6821705426356589,0.8428571428571429,-0.17294977583169058,-0.28031689053574194,-0.06427691941082118,0.7,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6682926829268293,0.6005665722379604,0.72815726106002,0.631578947368421,0.42424242424242425,0.7906976744186046,0.03671373555840829,-0.14033176266750202,0.25104581823671485,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6580976863753213,0.5872564098434582,0.72165172568355,0.7027027027027027,0.5,0.8510835303388492,-0.04460501632738145,-0.21055636209466053,0.1600023395721925,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6461538461538462,0.5760869565217391,0.7095118741584038,0.631578947368421,0.42424242424242425,0.7906976744186046,0.014574898785425172,-0.1611418271624609,0.23323766409266608,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6408268733850129,0.5681818181818182,0.7061728395061728,0.6285714285714286,0.41374239350912784,0.8,0.012255444813584315,-0.1760718792599215,0.23456864564007415,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
ResNet50,4236551057,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6600496277915633,0.5900756332940532,0.7236180904522613,0.6486486486486487,0.4444444444444444,0.8095238095238095,0.011400979142914602,-0.1627911362087694,0.22645604395604396,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6014319809069213,0.5298666198666199,0.665158625247852,0.6666666666666666,0.4444444444444444,0.8292682926829268,-0.06523468575974534,-0.24444444444444446,0.165891845583,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6238095238095238,0.5534246575342465,0.685466814778532,0.6285714285714286,0.4117647058823529,0.8,-0.004761904761904745,-0.19047619047619047,0.22185631093371708,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6288416075650118,0.556096991110098,0.6915444802419619,0.5555555555555556,0.3333333333333333,0.7317073170731707,0.07328605200945626,-0.12176075089868192,0.29701149921503045,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6139088729016786,0.5397571237330273,0.6789859820613351,0.6060606060606061,0.38461538461538464,0.7804878048780488,0.007848266841072538,-0.18321236559139786,0.2450247699929227,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6157407407407407,0.5450343683985859,0.6779681686647374,0.5625,0.3225806451612903,0.75,0.0532407407407407,-0.15011937837803627,0.2954008914813999,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6412213740458015,0.5698005698005698,0.7058823529411765,0.6842105263157895,0.4827586206896552,0.8372093023255814,-0.04298915226998801,-0.21225829397850005,0.16580614387804735,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6419753086419753,0.5670886075949367,0.7083355831533478,0.5454545454545454,0.35,0.7058823529411765,0.09652076318742986,-0.08007983557236444,0.30140199561814435,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6336633663366337,0.5613079019073569,0.6973390451356553,0.6341463414634146,0.43902439024390244,0.7906976744186046,-0.0004829751267809712,-0.17178406907786814,0.20312492664871867,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6178010471204188,0.5448911447169961,0.6833738506792238,0.6046511627906976,0.41025641025641024,0.76,0.013149884329721195,-0.15941042152292145,0.22106151691534287,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6124401913875598,0.5339515959266374,0.6806526806526807,0.65,0.45714285714285713,0.8,-0.03755980861244024,-0.20843651187354684,0.17014296829419281,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6385224274406333,0.5650938228711834,0.7021289475039926,0.6666666666666666,0.47049019607843146,0.8205128205128205,-0.028144239226033374,-0.1971157939643669,0.17725909005517956,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6307277628032345,0.5549132947976878,0.6980221371193722,0.7111111111111111,0.5405405405405406,0.8444444444444444,-0.08038334830787663,-0.23839034745922122,0.1061063695274221,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,f1,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6419753086419753,0.5693771173121922,0.7061226647107046,0.6818181818181818,0.5,0.8235294117647058,-0.039842873176206495,-0.1994526117821573,0.14630017013637694,0.7,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
